id;sku;title;price;compareAtPrice;inventoryQuantity;product_id;title;totalInventory;totalVariants;mediaCount.count;sku_2
gid://shopify/ProductVariant/46336537592103;CO0866;M;9500.0;;5;gid://shopify/Product/8573628252455;Colar Algema - M | Ouro Amarelo 18K com Diamantes;5;1;4;CO0866
gid://shopify/ProductVariant/46336537854247;CL00098;M;7590.0;;5;gid://shopify/Product/8573628481831;Colar Algema - M | Ouro Branco 18K Com Ródio Negro E Diamantes;5;1;3;CL00098
gid://shopify/ProductVariant/46336540541223;CL00730;P;8500.0;;5;gid://shopify/Product/8573628940583;Colar Algema - P | Ouro Branco 18K Com Ródio Negro E Diamantes;5;1;3;CL00730
gid://shopify/ProductVariant/46336542605607;CL00332;P;8500.0;;6;gid://shopify/Product/8573629301031;Colar Algema - P | Ouro Branco 18K com Diamantes;6;1;5;CL00332
gid://shopify/ProductVariant/46336545063207;CO0857;M;9500.0;;5;gid://shopify/Product/8573629727015;Colar Algema - M | Ouro Branco 18K com Diamantes;5;1;4;CO0857
gid://shopify/ProductVariant/46336546799911;CL00330;P;8500.0;;5;gid://shopify/Product/8573629956391;Colar Algema - P | Ouro Rosa 18K com Diamantes;5;1;4;CL00330
gid://shopify/ProductVariant/46336548995367;PU01335T;P;6800.0;;5;gid://shopify/Product/8573630185767;Pulseira Algeminha De Ouro Amarelo 18K E Diamante - P;5;1;4;PU01335T
gid://shopify/ProductVariant/46336549552423;PU01336T;P;6800.0;;5;gid://shopify/Product/8573630251303;Pulseira Algeminha De Ouro Branco 18K Com Ródio Negro E Diamante - P;5;1;3;PU01336T
gid://shopify/ProductVariant/46336551715111;PU01333T;P;6800.0;;5;gid://shopify/Product/8573630546215;Pulseira Algeminha De Ouro Branco 18K E Diamante - P;5;1;3;PU01333T
gid://shopify/ProductVariant/46336553550119;PU01334T;P;6800.0;;5;gid://shopify/Product/8573630939431;Pulseira Algeminha De Ouro Rosa 18K E Diamante - P;5;1;4;PU01334T
gid://shopify/ProductVariant/46336572752167;BR04304T;Default Title;6800.0;;6;gid://shopify/Product/8573634642215;Brinco First Diamond De Ouro Branco 18K Com Ródio Negro E Diamante;6;1;4;BR04304T
gid://shopify/ProductVariant/46336573538599;BR04305T;Default Title;6800.0;;5;gid://shopify/Product/8573635100967;Brinco First Diamond De Ouro Rosa 18K E Diamante;5;1;4;BR04305T
gid://shopify/ProductVariant/46336573833511;CL01285;Default Title;9800.0;;5;gid://shopify/Product/8573635428647;Colar First Diamond De Ouro Branco 18K Com Ródio Negro E Diamante;5;1;5;CL01285
gid://shopify/ProductVariant/46336574161191;CL01286;Default Title;9800.0;;5;gid://shopify/Product/8573635723559;Colar First Diamond De Ouro Rosa 18K E Diamante;5;1;4;CL01286
gid://shopify/ProductVariant/46336588054823;PI01064;Default Title;4200.0;;6;gid://shopify/Product/8573637853479;Pingente Pequeno De Ouro Amarelo 18K E Diamante;6;1;3;PI01064
gid://shopify/ProductVariant/46336590315815;PI01065;Default Title;4000.0;;6;gid://shopify/Product/8573638148391;Pingente Pequeno De Ouro Amarelo 18K E Diamante;6;1;3;PI01065
gid://shopify/ProductVariant/46336592675111;PI01066;Default Title;4200.0;;5;gid://shopify/Product/8573638541607;Pingente Pequeno De Ouro Branco 18K Com Ródio Negro E Diamante;5;1;3;PI01066
gid://shopify/ProductVariant/46336594510119;PI01067;Default Title;4000.0;;5;gid://shopify/Product/8573638902055;Pingente Pequeno De Ouro Branco 18K Com Ródio Negro E Diamante;5;1;3;PI01067
gid://shopify/ProductVariant/46336597393703;PI01062;Default Title;4200.0;;5;gid://shopify/Product/8573639262503;Pingente Pequeno De Ouro Branco 18K E Diamante;5;1;3;PI01062
gid://shopify/ProductVariant/46336599720231;PI01063;Default Title;4000.0;;7;gid://shopify/Product/8573639622951;Pingente Pequeno De Ouro Branco 18K E Diamante;7;1;3;PI01063
gid://shopify/ProductVariant/46336613384487;BR05791T;Default Title;2600.0;;6;gid://shopify/Product/8573641785639;Brinco Protea De Prata Com Ouro Rosa;6;1;4;BR05791T
gid://shopify/ProductVariant/46336643760423;BR06120T;P;4700.0;;7;gid://shopify/Product/8573647487271;Brinco Leopardo - P | Prata Com Ouro Amarelo 18k;7;1;5;BR06120T
gid://shopify/ProductVariant/46336645759271;BR06121T;M;5400.0;;5;gid://shopify/Product/8573648044327;Brinco Leopardo - M | Prata Com Ouro Amarelo 18k;5;1;5;BR06121T
gid://shopify/ProductVariant/46336646086951;BR06122T;G;6500.0;;5;gid://shopify/Product/8573648372007;Brinco Leopardo - G | Prata Com Ouro Amarelo 18k;5;1;5;BR06122T
gid://shopify/ProductVariant/46336646447399;CL04480;M;8900.0;;6;gid://shopify/Product/8573648732455;Colar Leopardo - Maxi | Prata Com Ouro Amarelo 18k;6;1;5;CL04480
gid://shopify/ProductVariant/46336653000999;BR04822T;Default Title;32500.0;;5;gid://shopify/Product/8573650043175;Brinco Love Ny De Ouro Amarelo 18K E Diamante;5;1;3;BR04822T
gid://shopify/ProductVariant/46336654967079;BR04824T;Default Title;21500.0;;5;gid://shopify/Product/8573650239783;Brinco Ear Cuff Love Ny | Ouro Amarelo 18K;5;1;3;BR04824T
gid://shopify/ProductVariant/46336656113959;BR04833T;Default Title;37000.0;;5;gid://shopify/Product/8573650436391;Brinco Ear Cuff Love Ny | Ouro Amarelo 18K;5;1;3;BR04833T
gid://shopify/ProductVariant/46336657981735;BR04845T;Default Title;24000.0;;5;gid://shopify/Product/8573650796839;Brinco Love Ny De Ouro Amarelo 18K E Diamante;5;1;3;BR04845T
gid://shopify/ProductVariant/46336659980583;BR04849T;Default Title;11500.0;;0;gid://shopify/Product/8573651255591;Brinco Love Ny De Ouro Branco 18K Com Ródio Negro E Diamante;0;1;3;BR04849T
gid://shopify/ProductVariant/46336660963623;BR04820T;Default Title;24000.0;;5;gid://shopify/Product/8573651681575;Brinco Love Ny De Ouro Branco 18K E Diamante;5;1;3;BR04820T
gid://shopify/ProductVariant/46336662864167;BR04847T;Default Title;44900.0;;5;gid://shopify/Product/8573652107559;Brinco Love Ny De Ouro Branco 18K E Diamante;5;1;3;BR04847T
gid://shopify/ProductVariant/46336664207655;BR04850T;Default Title;23700.0;;5;gid://shopify/Product/8573652500775;Brinco Love Ny De Ouro Branco 18K E Diamante;5;1;3;BR04850T
gid://shopify/ProductVariant/46336666075431;BR04852T;Default Title;39500.0;;5;gid://shopify/Product/8573652861223;Brinco Ear Cuff Love Ny | Ouro Branco 18K E Diamantes;5;1;3;BR04852T
gid://shopify/ProductVariant/46336667812135;CL03693;Default Title;77000.0;;5;gid://shopify/Product/8573653123367;Colar Love Ny De Ouro Amarelo 18K;5;1;3;CL03693
gid://shopify/ProductVariant/46336673612071;CL03712;Default Title;82000.0;;5;gid://shopify/Product/8573654499623;Colar Love NY De Ouro Branco 18K E Diamante;5;1;3;CL03712
gid://shopify/ProductVariant/46336675283239;CL03716;M;34500.0;;5;gid://shopify/Product/8573654860071;Colar Love NY De Ouro Branco 18K E Diamante;15;3;2;CL03716
gid://shopify/ProductVariant/46355364610343;BR05260T;Default Title;18850.0;;6;gid://shopify/Product/8577717993767;Brinco Lifestyle De Ouro Amarelo 18K;6;1;2;BR05260T
gid://shopify/ProductVariant/46355364708647;BR05269T;P;31700.0;;0;gid://shopify/Product/8577718092071;Brinco Argola Style - P | Ouro Amarelo 18K;0;1;2;BR05269T
gid://shopify/ProductVariant/46355364806951;BR05271T;Default Title;22000.0;;5;gid://shopify/Product/8577718190375;Brinco Lifestyle De Ouro Amarelo 18K;5;1;2;BR05271T
gid://shopify/ProductVariant/46355365134631;BR05254T;Default Title;21500.0;;5;gid://shopify/Product/8577718288679;Brinco Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;5;1;2;BR05254T
gid://shopify/ProductVariant/46355365265703;BR05257T;Default Title;10200.0;;0;gid://shopify/Product/8577718583591;Brinco Ear Cuff Lifestyle | Ouro Branco 18K Com Ródio Negro E Diamantes;0;1;2;BR05257T
gid://shopify/ProductVariant/46355365364007;BR05258T;Default Title;19500.0;;5;gid://shopify/Product/8577718681895;Brinco Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante E Esmeralda;5;1;2;BR05258T
gid://shopify/ProductVariant/46355366117671;BR05262T;Default Title;19500.0;;5;gid://shopify/Product/8577719206183;Brinco Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;5;1;2;BR05262T
gid://shopify/ProductVariant/46355366543655;BR05268T;G;25800.0;;0;gid://shopify/Product/8577719370023;Brinco Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante - G;0;1;2;BR05268T
gid://shopify/ProductVariant/46355366936871;BR05272T;Default Title;27500.0;;5;gid://shopify/Product/8577719533863;Brinco Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;5;1;2;BR05272T
gid://shopify/ProductVariant/46355367067943;BR05392T;Default Title;22500.0;;0;gid://shopify/Product/8577719632167;Brinco Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;0;1;2;BR05392T
gid://shopify/ProductVariant/46355367100711;BR05240T;Default Title;29500.0;;5;gid://shopify/Product/8577719664935;Brinco Lifestyle De Ouro Branco 18K E Diamante;5;1;2;BR05240T
gid://shopify/ProductVariant/46355367166247;BR05249T;Default Title;58000.0;;5;gid://shopify/Product/8577719730471;Brinco Lifestyle De Ouro Branco 18K E Diamante;5;1;2;BR05249T
gid://shopify/ProductVariant/46355367231783;BR05256T;Default Title;14500.0;;0;gid://shopify/Product/8577719828775;Brinco Ear Cuff Lifestyle | Ouro Branco 18K E Diamantes;0;1;2;BR05256T
gid://shopify/ProductVariant/46355367297319;BR05259T;P;38000.0;;5;gid://shopify/Product/8577719861543;Brinco Lifestyle De Ouro Branco 18K E Diamante - P;5;1;2;BR05259T
gid://shopify/ProductVariant/46355367330087;BR05261T;Default Title;21000.0;;5;gid://shopify/Product/8577719894311;Brinco Lifestyle De Ouro Branco 18K E Diamante;5;1;2;BR05261T
gid://shopify/ProductVariant/46355367624999;BR05264T;P;41800.0;;0;gid://shopify/Product/8577719992615;Brinco Lifestyle De Ouro Branco 18K E Diamante - P;0;1;2;BR05264T
gid://shopify/ProductVariant/46355368182055;BR05267T;G;31000.0;;0;gid://shopify/Product/8577720156455;Brinco Lifestyle De Ouro Branco 18K E Diamante - G;0;1;2;BR05267T
gid://shopify/ProductVariant/46355368280359;BR05281T;Default Title;1900.0;;0;gid://shopify/Product/8577720221991;Piercing Lifestyle De Ouro Amarelo 18K;0;1;2;BR05281T
gid://shopify/ProductVariant/46355368444199;BR05280T;Default Title;3700.0;;1;gid://shopify/Product/8577720287527;Piercing Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;1;1;2;BR05280T
gid://shopify/ProductVariant/46355368509735;BR05283T;Default Title;6200.0;;2;gid://shopify/Product/8577720353063;Piercing Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;2;1;2;BR05283T
gid://shopify/ProductVariant/46355368542503;BR05300T;Default Title;6200.0;;0;gid://shopify/Product/8577720385831;Piercing Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;0;1;2;BR05300T
gid://shopify/ProductVariant/46355369034023;BR05279T;Default Title;3900.0;;0;gid://shopify/Product/8577720615207;Piercing Lifestyle De Ouro Branco 18K E Diamante;0;1;2;BR05279T
gid://shopify/ProductVariant/46355369165095;BR05282T;Default Title;6900.0;;0;gid://shopify/Product/8577720746279;Piercing Lifestyle De Ouro Branco 18K E Diamante;0;1;2;BR05282T
gid://shopify/ProductVariant/46355369230631;BR05299T;Default Title;5900.0;;0;gid://shopify/Product/8577720811815;Piercing Lifestyle De Ouro Branco 18K E Diamante;0;1;2;BR05299T
gid://shopify/ProductVariant/46355369361703;PU01768T;Default Title;18000.0;;0;gid://shopify/Product/8577720942887;Pulseira Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;0;1;2;PU01768T
gid://shopify/ProductVariant/46355369427239;PU01767T;Default Title;25900.0;;0;gid://shopify/Product/8577721008423;Pulseira Line | Ouro Branco 18K com Diamante;0;1;2;PU01767T
gid://shopify/ProductVariant/46355371557159;BR04415T;Default Title;32400.0;;5;gid://shopify/Product/8577722253607;Brinco Orquidea De Ouro Branco 18K E Diamante;5;1;2;BR04415T
gid://shopify/ProductVariant/46355371753767;BR04382T;Default Title;2500.0;;7;gid://shopify/Product/8577722450215;Brinco Orquidea De Prata Com Ouro Rosa E Diamante;7;1;2;BR04382T
gid://shopify/ProductVariant/46355371852071;BR04385T;Default Title;4500.0;;6;gid://shopify/Product/8577722548519;Brinco Orquidea De Prata Com Ouro Rosa E Diamante;6;1;2;BR04385T
gid://shopify/ProductVariant/46355371950375;BR04381T;Default Title;2500.0;;8;gid://shopify/Product/8577722679591;Brinco Orquidea De Prata Com Ródio Negro E Diamante;8;1;2;BR04381T
gid://shopify/ProductVariant/46355372081447;BR04384T;Default Title;4500.0;;6;gid://shopify/Product/8577722777895;Brinco Orquidea De Prata Com Ródio Negro E Diamante;6;1;2;BR04384T
gid://shopify/ProductVariant/46355372966183;CL01318;Default Title;9900.0;;6;gid://shopify/Product/8577723007271;Colar Orquidea De Prata Com Ouro Rosa E Diamante;6;1;2;CL01318
gid://shopify/ProductVariant/46355373031719;PU01661T;M;6900.0;;6;gid://shopify/Product/8577723072807;Pulseira Orquidea De Prata Com Ouro Rosa E Diamante;17;3;2;PU01661T
gid://shopify/ProductVariant/46355374276903;PU01655T;M;6900.0;;5;gid://shopify/Product/8577723334951;Pulseira Orquidea De Prata Com Ródio Negro E Diamante;10;2;2;PU01655T
gid://shopify/ProductVariant/46355391807783;BR05443T;Default Title;3900.0;;5;gid://shopify/Product/8577728413991;Brinco Piscine De Ouro Amarelo 18K - Unitário;5;1;2;BR05443T
gid://shopify/ProductVariant/46355392069927;BR05444T;Default Title;3900.0;;7;gid://shopify/Product/8577728512295;Brinco Piscine De Ouro Amarelo 18K - Unitário;7;1;2;BR05444T
gid://shopify/ProductVariant/46355392168231;BR05449T;Default Title;8800.0;;5;gid://shopify/Product/8577728643367;Brinco Ear Cuff Piscine | Ouro Branco 18K Com Ródio Negro E Diamantes;5;1;2;BR05449T
gid://shopify/ProductVariant/46355392495911;BR05451T;Default Title;4200.0;;5;gid://shopify/Product/8577728905511;Brinco Piscine De Ouro Branco 18K Com Ródio Negro E Diamante - Unitário;5;1;2;BR05451T
gid://shopify/ProductVariant/46355393642791;BR05453T;Default Title;4200.0;;7;gid://shopify/Product/8577729102119;Brinco Piscine - Unitário | Ouro Branco 18K Com Ródio Negro E Diamantes;7;1;2;BR05453T
gid://shopify/ProductVariant/46355393970471;BR05448T;Default Title;11500.0;;6;gid://shopify/Product/8577729200423;Brinco Ear Cuff Piscine | Ouro Branco 18K E Diamantes;6;1;2;BR05448T
gid://shopify/ProductVariant/46355394134311;BR05450T;Default Title;4500.0;;5;gid://shopify/Product/8577729364263;Brinco Piscine De Ouro Branco 18K E Diamante - Unitário;5;1;2;BR05450T
gid://shopify/ProductVariant/46355394232615;BR05452T;Default Title;4500.0;;5;gid://shopify/Product/8577729462567;Brinco Piscine De Ouro Branco 18K E Diamante - Unitário;5;1;2;BR05452T
gid://shopify/ProductVariant/46355394429223;CL04197;Default Title;12500.0;;5;gid://shopify/Product/8577729659175;Colar Piscine De Ouro Amarelo 18K;5;1;2;CL04197
gid://shopify/ProductVariant/46355394625831;CL04199;Default Title;6300.0;;0;gid://shopify/Product/8577729855783;Colar Piscine De Ouro Branco 18K Com Ródio Negro E Diamante;0;1;2;CL04199
gid://shopify/ProductVariant/46355394789671;CL04198;Default Title;12500.0;;6;gid://shopify/Product/8577730019623;Colar Piscine De Ouro Branco 18K E Diamante;6;1;2;CL04198
gid://shopify/ProductVariant/46355394920743;PU01808T;Default Title;3900.0;;5;gid://shopify/Product/8577730150695;Pulseira Piscine De Ouro Amarelo 18K;5;1;3;PU01808T
gid://shopify/ProductVariant/46355414057255;CL04575;Default Title;48000.0;;0;gid://shopify/Product/8577737654567;Colar Pura De Ouro Branco 18K Com Ródio Negro E Esmeralda;0;1;1;CL04575
gid://shopify/ProductVariant/46355414450471;BR03453T;Default Title;9500.0;;5;gid://shopify/Product/8577738015015;Brinco Tlj De Ouro Amarelo 18K E Diamante;5;1;1;BR03453T
gid://shopify/ProductVariant/46355414614311;BR02140T;Default Title;9500.0;;5;gid://shopify/Product/8577738178855;Brinco Tlj De Ouro Branco 18K E Diamante;5;1;2;BR02140T
gid://shopify/ProductVariant/46355414712615;BR01992T;Default Title;9500.0;;5;gid://shopify/Product/8577738277159;Brinco Tlj De Ouro Rosa 18K E Diamante;5;1;1;BR01992T
gid://shopify/ProductVariant/46355414941991;CL01040;Default Title;8500.0;;5;gid://shopify/Product/8577738506535;Colar Tlj De Ouro Amarelo 18K E Diamante;5;1;3;CL01040
gid://shopify/ProductVariant/46355415073063;CL00737;Default Title;4200.0;;0;gid://shopify/Product/8577738670375;Colar Tlj De Ouro Branco 18K Com Ródio Negro E Diamante;0;1;2;CL00737
gid://shopify/ProductVariant/46355415236903;CO0993;Default Title;8500.0;;6;gid://shopify/Product/8577738801447;Colar Tlj De Ouro Rosa 18K E Diamante;6;1;2;CO0993
gid://shopify/ProductVariant/46355437158695;BR05031T;Default Title;3800.0;;6;gid://shopify/Product/8577746141479;Brinco Riviera De Prata Com Ouro Amarelo;6;1;4;BR05031T
gid://shopify/ProductVariant/46355437289767;BR05033T;Default Title;3800.0;;6;gid://shopify/Product/8577746272551;Brinco Riviera De Prata Com Ouro Amarelo;6;1;4;BR05033T
gid://shopify/ProductVariant/46355437584679;CL03879;Default Title;4900.0;;5;gid://shopify/Product/8577746403623;Colar Riviera De Prata Com Ouro Amarelo;5;1;3;CL03879
gid://shopify/ProductVariant/46355448398119;BR06522T;Default Title;220000.0;;0;gid://shopify/Product/8577749844263;Brinco Vita Eterna | Ouro Amarelo e Branco 18K com Diamantes e Esmeraldas;0;1;1;BR06522T
gid://shopify/ProductVariant/46355448955175;BR06452T;P;12900.0;;5;gid://shopify/Product/8577750237479;Piercing Savage De Ouro Branco 18K E Diamante - P;5;1;1;BR06452T
gid://shopify/ProductVariant/46355449151783;BR06454T;M;17500.0;;0;gid://shopify/Product/8577750368551;Piercing Savage De Ouro Branco 18K E Diamante - M;0;1;1;BR06454T
gid://shopify/ProductVariant/46355450167591;BR04907T;Default Title;37000.0;;0;gid://shopify/Product/8577750892839;Brinco Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante;0;1;3;BR04907T
gid://shopify/ProductVariant/46355450298663;BR04908T;Default Title;12800.0;;0;gid://shopify/Product/8577751023911;Brinco Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante Negro;0;1;2;BR04908T
gid://shopify/ProductVariant/46355450396967;BR04910T;Default Title;12500.0;;0;gid://shopify/Product/8577751122215;Brinco Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante;0;1;2;BR04910T
gid://shopify/ProductVariant/46355451609383;BR04911T;Default Title;6400.0;;0;gid://shopify/Product/8577751187751;Brinco Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante Negro - Unitário;0;1;3;BR04911T
gid://shopify/ProductVariant/46355451707687;BR04914T;Default Title;45090.0;;0;gid://shopify/Product/8577751286055;Brinco Ear Cuff Voyeur | Ouro Branco 18K Com Ródio Negro E Diamantes;0;1;4;BR04914T
gid://shopify/ProductVariant/46355451805991;BR04915T;Default Title;25000.0;;5;gid://shopify/Product/8577751384359;Brinco Ear Cuff Voyeur | Ouro Branco 18K Com Ródio Negro E Diamantes Negros;5;1;4;BR04915T
gid://shopify/ProductVariant/46355451937063;BR04917T;Default Title;120000.0;;0;gid://shopify/Product/8577751515431;Brinco Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante;0;1;2;BR04917T
gid://shopify/ProductVariant/46355452002599;BR04918T;Default Title;62000.0;;5;gid://shopify/Product/8577751580967;Brinco Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante Negro;5;1;3;BR04918T
gid://shopify/ProductVariant/46355452166439;BR04924T;Default Title;38500.0;;0;gid://shopify/Product/8577751744807;Brinco Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;0;1;4;BR04924T
gid://shopify/ProductVariant/46355452264743;BR04925T;Default Title;39500.0;;0;gid://shopify/Product/8577751843111;Brinco Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante E Esmeralda;0;1;3;BR04925T
gid://shopify/ProductVariant/46355452363047;BR04913T;Default Title;56500.0;;5;gid://shopify/Product/8577751941415;Brinco Ear Cuff Voyeur | Ouro Branco 18K E Diamantes;5;1;4;BR04913T
